ts	base_num	base_chunk_id	query_kind	removed_words_lower_csv	removed_words_original_csv	removed_starts_csv	removed_ends_csv	insert_text	insert_after_word_num_requested	insert_after_word_num_actual	insert_word_count	insert_char_pos	insert_appended_to_end	eligible_words	requested_random_sets	max_unique_sets_possible	ann_has_base	ann_rank_base	local_has_base	local_rank_base	overlap@5	recall@5	ann_top_ids	local_top_ids
20260215_104513	19	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3606	INSERTED					not at all	10	10	26	51	False				True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3606|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3744|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7275|Frankenstein  The Modern Prometheus - pg84_chunk571|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7298	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3606|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3744|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7275|Frankenstein  The Modern Prometheus - pg84_chunk571|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7298
20260215_104513	20	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2244	ORIGINAL														True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2244|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2829|The King in Yellow by Robert W. Chambers  - pg8492_chunk1941|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2423|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2389	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2244|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2829|The King in Yellow by Robert W. Chambers  - pg8492_chunk1941|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2423|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2389
20260215_104513	20	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2244	INSERTED					not at all	10	10	26	57	False				True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2244|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2423|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2829|The King in Yellow by Robert W. Chambers  - pg8492_chunk1941|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2389	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2244|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2423|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2829|The King in Yellow by Robert W. Chambers  - pg8492_chunk1941|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2389
20260215_104513	21	A Room with a View by E. M. Forster - pg2641_chunk249	ORIGINAL														True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk249|Pride and Prejudice - pg1342_chunk3456|Pride and Prejudice - pg1342_chunk157|Pride and Prejudice - pg1342_chunk5215|A Room with a View by E. M. Forster - pg2641_chunk199	A Room with a View by E. M. Forster - pg2641_chunk249|Pride and Prejudice - pg1342_chunk3456|Pride and Prejudice - pg1342_chunk157|Pride and Prejudice - pg1342_chunk5215|A Room with a View by E. M. Forster - pg2641_chunk199
20260215_104513	21	A Room with a View by E. M. Forster - pg2641_chunk249	INSERTED					not at all	10	10	26	58	False				True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk249|Pride and Prejudice - pg1342_chunk3456|Pride and Prejudice - pg1342_chunk157|Pride and Prejudice - pg1342_chunk5215|Pride and Prejudice - pg1342_chunk3163	A Room with a View by E. M. Forster - pg2641_chunk249|Pride and Prejudice - pg1342_chunk3456|Pride and Prejudice - pg1342_chunk157|Pride and Prejudice - pg1342_chunk5215|Pride and Prejudice - pg1342_chunk3163
20260215_104513	22	Common Sense by Thomas Paine - pg147_chunk623	ORIGINAL														True	1	True	1	5/5	1.0000	Common Sense by Thomas Paine - pg147_chunk623|Common Sense by Thomas Paine - pg147_chunk78|Common Sense by Thomas Paine - pg147_chunk883|Common Sense by Thomas Paine - pg147_chunk492|Common Sense by Thomas Paine - pg147_chunk85	Common Sense by Thomas Paine - pg147_chunk623|Common Sense by Thomas Paine - pg147_chunk78|Common Sense by Thomas Paine - pg147_chunk883|Common Sense by Thomas Paine - pg147_chunk492|Common Sense by Thomas Paine - pg147_chunk85
20260215_104513	22	Common Sense by Thomas Paine - pg147_chunk623	INSERTED					not at all	10	10	25	68	False				True	1	True	1	5/5	1.0000	Common Sense by Thomas Paine - pg147_chunk623|Common Sense by Thomas Paine - pg147_chunk78|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4312|Common Sense by Thomas Paine - pg147_chunk253|Common Sense by Thomas Paine - pg147_chunk492	Common Sense by Thomas Paine - pg147_chunk623|Common Sense by Thomas Paine - pg147_chunk78|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4312|Common Sense by Thomas Paine - pg147_chunk253|Common Sense by Thomas Paine - pg147_chunk492
20260215_104513	23	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6820	ORIGINAL														True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6820|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1871|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk393|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk734|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1775	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6820|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1871|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk393|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk734|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1775
20260215_104513	23	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6820	INSERTED					not at all	10	10	22	74	False				True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6820|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1871|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk393|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk734|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1775	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6820|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1871|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk393|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk734|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1775
20260215_104513	24	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk440	ORIGINAL														True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk440|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk351|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6990|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2000|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk395	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk440|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk351|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6990|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2000|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk395
20260215_104513	24	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk440	INSERTED					not at all	10	10	24	58	False				True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk440|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk351|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6990|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1090|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk395	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk440|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk351|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6990|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1090|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk395
20260215_104513	25	Frankenstein  The Modern Prometheus - pg84_chunk520	ORIGINAL														True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk520|Frankenstein  The Modern Prometheus - pg84_chunk1508|Frankenstein  The Modern Prometheus - pg84_chunk542|Frankenstein  The Modern Prometheus - pg84_chunk498|Frankenstein  The Modern Prometheus - pg84_chunk367	Frankenstein  The Modern Prometheus - pg84_chunk520|Frankenstein  The Modern Prometheus - pg84_chunk1508|Frankenstein  The Modern Prometheus - pg84_chunk542|Frankenstein  The Modern Prometheus - pg84_chunk498|Frankenstein  The Modern Prometheus - pg84_chunk367
20260215_104513	25	Frankenstein  The Modern Prometheus - pg84_chunk520	INSERTED					not at all	10	10	25	48	False				True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk520|Frankenstein  The Modern Prometheus - pg84_chunk1508|Frankenstein  The Modern Prometheus - pg84_chunk542|Frankenstein  The Modern Prometheus - pg84_chunk498|Frankenstein  The Modern Prometheus - pg84_chunk367	Frankenstein  The Modern Prometheus - pg84_chunk520|Frankenstein  The Modern Prometheus - pg84_chunk1508|Frankenstein  The Modern Prometheus - pg84_chunk542|Frankenstein  The Modern Prometheus - pg84_chunk498|Frankenstein  The Modern Prometheus - pg84_chunk367
20260215_104513	26	Frankenstein  The Modern Prometheus - pg84_chunk1797	ORIGINAL														True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk1797|Frankenstein  The Modern Prometheus - pg84_chunk1333|Frankenstein  The Modern Prometheus - pg84_chunk631|Frankenstein  The Modern Prometheus - pg84_chunk2205|Frankenstein  The Modern Prometheus - pg84_chunk1713	Frankenstein  The Modern Prometheus - pg84_chunk1797|Frankenstein  The Modern Prometheus - pg84_chunk1333|Frankenstein  The Modern Prometheus - pg84_chunk631|Frankenstein  The Modern Prometheus - pg84_chunk2205|Frankenstein  The Modern Prometheus - pg84_chunk1713
20260215_104513	26	Frankenstein  The Modern Prometheus - pg84_chunk1797	INSERTED					not at all	10	10	28	52	False				True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk1797|Frankenstein  The Modern Prometheus - pg84_chunk1333|Frankenstein  The Modern Prometheus - pg84_chunk631|Frankenstein  The Modern Prometheus - pg84_chunk1713|Frankenstein  The Modern Prometheus - pg84_chunk2205	Frankenstein  The Modern Prometheus - pg84_chunk1797|Frankenstein  The Modern Prometheus - pg84_chunk1333|Frankenstein  The Modern Prometheus - pg84_chunk631|Frankenstein  The Modern Prometheus - pg84_chunk1713|Frankenstein  The Modern Prometheus - pg84_chunk2205
20260215_104513	27	Frankenstein  The Modern Prometheus - pg84_chunk2452	ORIGINAL														True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk2452|Frankenstein  The Modern Prometheus - pg84_chunk760|Frankenstein  The Modern Prometheus - pg84_chunk2736|The King in Yellow by Robert W. Chambers  - pg8492_chunk683|Frankenstein  The Modern Prometheus - pg84_chunk2636	Frankenstein  The Modern Prometheus - pg84_chunk2452|Frankenstein  The Modern Prometheus - pg84_chunk760|Frankenstein  The Modern Prometheus - pg84_chunk2736|The King in Yellow by Robert W. Chambers  - pg8492_chunk683|Frankenstein  The Modern Prometheus - pg84_chunk2636
20260215_104513	27	Frankenstein  The Modern Prometheus - pg84_chunk2452	INSERTED					not at all	10	10	28	51	False				True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk2452|Frankenstein  The Modern Prometheus - pg84_chunk760|The King in Yellow by Robert W. Chambers  - pg8492_chunk683|Frankenstein  The Modern Prometheus - pg84_chunk2736|Frankenstein  The Modern Prometheus - pg84_chunk2636	Frankenstein  The Modern Prometheus - pg84_chunk2452|Frankenstein  The Modern Prometheus - pg84_chunk760|The King in Yellow by Robert W. Chambers  - pg8492_chunk683|Frankenstein  The Modern Prometheus - pg84_chunk2736|Frankenstein  The Modern Prometheus - pg84_chunk2636
20260215_104513	28	Frankenstein  The Modern Prometheus - pg84_chunk2675	ORIGINAL														True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk2675|Frankenstein  The Modern Prometheus - pg84_chunk2676|Frankenstein  The Modern Prometheus - pg84_chunk969|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2021|Pride and Prejudice - pg1342_chunk1582	Frankenstein  The Modern Prometheus - pg84_chunk2675|Frankenstein  The Modern Prometheus - pg84_chunk2676|Frankenstein  The Modern Prometheus - pg84_chunk969|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2021|Pride and Prejudice - pg1342_chunk1582
20260215_104513	28	Frankenstein  The Modern Prometheus - pg84_chunk2675	INSERTED					not at all	10	10	22	61	False				True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk2675|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2021|Pride and Prejudice - pg1342_chunk1582|Frankenstein  The Modern Prometheus - pg84_chunk2676|Frankenstein  The Modern Prometheus - pg84_chunk969	Frankenstein  The Modern Prometheus - pg84_chunk2675|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2021|Pride and Prejudice - pg1342_chunk1582|Frankenstein  The Modern Prometheus - pg84_chunk969|Frankenstein  The Modern Prometheus - pg84_chunk2676
20260215_104513	29	Frankenstein  The Modern Prometheus - pg84_chunk792	ORIGINAL														True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk792|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2546|Heart of Darkness by Joseph Conrad - pg219_chunk1446|Frankenstein  The Modern Prometheus - pg84_chunk2447|The King in Yellow by Robert W. Chambers  - pg8492_chunk2569	Frankenstein  The Modern Prometheus - pg84_chunk792|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2546|Heart of Darkness by Joseph Conrad - pg219_chunk1446|Frankenstein  The Modern Prometheus - pg84_chunk2447|The King in Yellow by Robert W. Chambers  - pg8492_chunk2569
20260215_104513	29	Frankenstein  The Modern Prometheus - pg84_chunk792	INSERTED					not at all	10	10	30	40	False				True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk792|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2546|The King in Yellow by Robert W. Chambers  - pg8492_chunk2115|Frankenstein  The Modern Prometheus - pg84_chunk3016|Frankenstein  The Modern Prometheus - pg84_chunk332	Frankenstein  The Modern Prometheus - pg84_chunk792|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2546|The King in Yellow by Robert W. Chambers  - pg8492_chunk2115|Frankenstein  The Modern Prometheus - pg84_chunk3016|Frankenstein  The Modern Prometheus - pg84_chunk332
20260215_104513	30	A Room with a View by E. M. Forster - pg2641_chunk210	ORIGINAL														True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk210|A Room with a View by E. M. Forster - pg2641_chunk1629|A Room with a View by E. M. Forster - pg2641_chunk1478|A Room with a View by E. M. Forster - pg2641_chunk205|A Room with a View by E. M. Forster - pg2641_chunk474	A Room with a View by E. M. Forster - pg2641_chunk210|A Room with a View by E. M. Forster - pg2641_chunk1629|A Room with a View by E. M. Forster - pg2641_chunk1478|A Room with a View by E. M. Forster - pg2641_chunk205|A Room with a View by E. M. Forster - pg2641_chunk474
20260215_104513	30	A Room with a View by E. M. Forster - pg2641_chunk210	INSERTED					not at all	10	10	24	53	False				True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk210|A Room with a View by E. M. Forster - pg2641_chunk1629|A Room with a View by E. M. Forster - pg2641_chunk1478|A Room with a View by E. M. Forster - pg2641_chunk205|A Room with a View by E. M. Forster - pg2641_chunk474	A Room with a View by E. M. Forster - pg2641_chunk210|A Room with a View by E. M. Forster - pg2641_chunk1629|A Room with a View by E. M. Forster - pg2641_chunk1478|A Room with a View by E. M. Forster - pg2641_chunk205|A Room with a View by E. M. Forster - pg2641_chunk474
20260215_104513	31	Heart of Darkness by Joseph Conrad - pg219_chunk466	ORIGINAL														True	1	True	1	5/5	1.0000	Heart of Darkness by Joseph Conrad - pg219_chunk466|Heart of Darkness by Joseph Conrad - pg219_chunk323|Heart of Darkness by Joseph Conrad - pg219_chunk361|Heart of Darkness by Joseph Conrad - pg219_chunk1446|Heart of Darkness by Joseph Conrad - pg219_chunk1276	Heart of Darkness by Joseph Conrad - pg219_chunk466|Heart of Darkness by Joseph Conrad - pg219_chunk323|Heart of Darkness by Joseph Conrad - pg219_chunk361|Heart of Darkness by Joseph Conrad - pg219_chunk1446|Heart of Darkness by Joseph Conrad - pg219_chunk1276
20260215_104513	31	Heart of Darkness by Joseph Conrad - pg219_chunk466	INSERTED					not at all	10	10	29	49	False				True	1	True	1	5/5	1.0000	Heart of Darkness by Joseph Conrad - pg219_chunk466|Heart of Darkness by Joseph Conrad - pg219_chunk323|Heart of Darkness by Joseph Conrad - pg219_chunk361|Heart of Darkness by Joseph Conrad - pg219_chunk1276|Heart of Darkness by Joseph Conrad - pg219_chunk243	Heart of Darkness by Joseph Conrad - pg219_chunk466|Heart of Darkness by Joseph Conrad - pg219_chunk323|Heart of Darkness by Joseph Conrad - pg219_chunk361|Heart of Darkness by Joseph Conrad - pg219_chunk1276|Heart of Darkness by Joseph Conrad - pg219_chunk243
