ts	base_num	base_chunk_id	query_kind	removed_words_lower_csv	removed_words_original_csv	removed_starts_csv	removed_ends_csv	insert_text	insert_after_word_num_requested	insert_after_word_num_actual	insert_word_count	insert_char_pos	insert_appended_to_end	eligible_words	requested_random_sets	max_unique_sets_possible	ann_has_base	ann_rank_base	local_has_base	local_rank_base	overlap@5	recall@5	ann_top_ids	local_top_ids
20260215_113302	3	Heart of Darkness by Joseph Conrad - pg219_chunk90	REMOVED	remember,london,after,indian,ocean,regular,years	remember,London,after,Indian,Ocean,regular,years	20,47,54,69,76,106,136	28,53,59,75,81,113,141							10	10	120	True	1	True	1	5/5	1.0000	Heart of Darkness by Joseph Conrad - pg219_chunk90|Heart of Darkness by Joseph Conrad - pg219_chunk210|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk409|The King in Yellow by Robert W. Chambers  - pg8492_chunk1763|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6361	Heart of Darkness by Joseph Conrad - pg219_chunk90|Heart of Darkness by Joseph Conrad - pg219_chunk210|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk409|The King in Yellow by Robert W. Chambers  - pg8492_chunk1763|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6361
20260215_113302	4	Frankenstein  The Modern Prometheus - pg84_chunk2803	ORIGINAL											11	10	330	True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk2803|Frankenstein  The Modern Prometheus - pg84_chunk1017|Frankenstein  The Modern Prometheus - pg84_chunk1774|Frankenstein  The Modern Prometheus - pg84_chunk2715|Frankenstein  The Modern Prometheus - pg84_chunk850	Frankenstein  The Modern Prometheus - pg84_chunk2803|Frankenstein  The Modern Prometheus - pg84_chunk1017|Frankenstein  The Modern Prometheus - pg84_chunk1774|Frankenstein  The Modern Prometheus - pg84_chunk2715|Frankenstein  The Modern Prometheus - pg84_chunk850
20260215_113302	4	Frankenstein  The Modern Prometheus - pg84_chunk2803	REMOVED	lessening,death,manner,passed,several,myself,about	lessening,death,manner,passed,several,myself,about	0,46,61,89,97,128,139	9,51,67,95,104,134,144							11	10	330	True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk2803|Frankenstein  The Modern Prometheus - pg84_chunk1076|Frankenstein  The Modern Prometheus - pg84_chunk1017|Frankenstein  The Modern Prometheus - pg84_chunk1774|The King in Yellow by Robert W. Chambers  - pg8492_chunk849	Frankenstein  The Modern Prometheus - pg84_chunk2803|Frankenstein  The Modern Prometheus - pg84_chunk1076|Frankenstein  The Modern Prometheus - pg84_chunk1017|Frankenstein  The Modern Prometheus - pg84_chunk1774|The King in Yellow by Robert W. Chambers  - pg8492_chunk849
20260215_113302	4	Frankenstein  The Modern Prometheus - pg84_chunk2803	REMOVED	lessening,preparing,hideous,death,manner,hours,myself	lessening,preparing,hideous,death,manner,hours,myself	0,19,38,46,61,83,128	9,28,45,51,67,88,134							11	10	330	True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk2803|Frankenstein  The Modern Prometheus - pg84_chunk1076|Frankenstein  The Modern Prometheus - pg84_chunk1022|Frankenstein  The Modern Prometheus - pg84_chunk1017|Frankenstein  The Modern Prometheus - pg84_chunk1661	Frankenstein  The Modern Prometheus - pg84_chunk2803|Frankenstein  The Modern Prometheus - pg84_chunk1076|Frankenstein  The Modern Prometheus - pg84_chunk1022|Frankenstein  The Modern Prometheus - pg84_chunk1017|Frankenstein  The Modern Prometheus - pg84_chunk1661
20260215_113302	4	Frankenstein  The Modern Prometheus - pg84_chunk2803	REMOVED	lessening,hideous,death,manner,passed,myself,about	lessening,hideous,death,manner,passed,myself,about	0,38,46,61,89,128,139	9,45,51,67,95,134,144							11	10	330	True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk2803|Frankenstein  The Modern Prometheus - pg84_chunk1076|Frankenstein  The Modern Prometheus - pg84_chunk1712|Frankenstein  The Modern Prometheus - pg84_chunk1773|Pride and Prejudice - pg1342_chunk1727	Frankenstein  The Modern Prometheus - pg84_chunk2803|Frankenstein  The Modern Prometheus - pg84_chunk1076|Frankenstein  The Modern Prometheus - pg84_chunk1712|Frankenstein  The Modern Prometheus - pg84_chunk1773|Pride and Prejudice - pg1342_chunk1727
20260215_113302	4	Frankenstein  The Modern Prometheus - pg84_chunk2803	REMOVED	lessening,death,manner,hours,passed,several,myself	lessening,death,manner,hours,passed,several,myself	0,46,61,83,89,97,128	9,51,67,88,95,104,134							11	10	330	True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk2803|Frankenstein  The Modern Prometheus - pg84_chunk1774|Frankenstein  The Modern Prometheus - pg84_chunk1017|Frankenstein  The Modern Prometheus - pg84_chunk1076|The King in Yellow by Robert W. Chambers  - pg8492_chunk879	Frankenstein  The Modern Prometheus - pg84_chunk2803|Frankenstein  The Modern Prometheus - pg84_chunk1774|Frankenstein  The Modern Prometheus - pg84_chunk1017|Frankenstein  The Modern Prometheus - pg84_chunk1076|The King in Yellow by Robert W. Chambers  - pg8492_chunk879
20260215_113302	4	Frankenstein  The Modern Prometheus - pg84_chunk2803	REMOVED	lessening,preparing,manner,appalling,hours,myself,about	lessening,preparing,manner,appalling,hours,myself,about	0,19,61,73,83,128,139	9,28,67,82,88,134,144							11	10	330	True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk2803|Frankenstein  The Modern Prometheus - pg84_chunk1076|Frankenstein  The Modern Prometheus - pg84_chunk1017|Frankenstein  The Modern Prometheus - pg84_chunk2715|Frankenstein  The Modern Prometheus - pg84_chunk850	Frankenstein  The Modern Prometheus - pg84_chunk2803|Frankenstein  The Modern Prometheus - pg84_chunk1076|Frankenstein  The Modern Prometheus - pg84_chunk1017|Frankenstein  The Modern Prometheus - pg84_chunk2715|Frankenstein  The Modern Prometheus - pg84_chunk850
20260215_113302	4	Frankenstein  The Modern Prometheus - pg84_chunk2803	REMOVED	lessening,preparing,manner,passed,several,myself,about	lessening,preparing,manner,passed,several,myself,about	0,19,61,89,97,128,139	9,28,67,95,104,134,144							11	10	330	True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk2803|Frankenstein  The Modern Prometheus - pg84_chunk1017|Frankenstein  The Modern Prometheus - pg84_chunk1076|Frankenstein  The Modern Prometheus - pg84_chunk850|Frankenstein  The Modern Prometheus - pg84_chunk1774	Frankenstein  The Modern Prometheus - pg84_chunk2803|Frankenstein  The Modern Prometheus - pg84_chunk1017|Frankenstein  The Modern Prometheus - pg84_chunk1076|Frankenstein  The Modern Prometheus - pg84_chunk850|Frankenstein  The Modern Prometheus - pg84_chunk1774
20260215_113302	4	Frankenstein  The Modern Prometheus - pg84_chunk2803	REMOVED	preparing,death,manner,passed,several,myself,about	preparing,death,manner,passed,several,myself,about	19,46,61,89,97,128,139	28,51,67,95,104,134,144							11	10	330	True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk2803|Frankenstein  The Modern Prometheus - pg84_chunk1076|Frankenstein  The Modern Prometheus - pg84_chunk850|Frankenstein  The Modern Prometheus - pg84_chunk1017|The King in Yellow by Robert W. Chambers  - pg8492_chunk317	Frankenstein  The Modern Prometheus - pg84_chunk2803|Frankenstein  The Modern Prometheus - pg84_chunk1076|Frankenstein  The Modern Prometheus - pg84_chunk850|Frankenstein  The Modern Prometheus - pg84_chunk1017|The King in Yellow by Robert W. Chambers  - pg8492_chunk317
20260215_113302	4	Frankenstein  The Modern Prometheus - pg84_chunk2803	REMOVED	preparing,hideous,death,hours,passed,myself,about	preparing,hideous,death,hours,passed,myself,about	19,38,46,83,89,128,139	28,45,51,88,95,134,144							11	10	330	True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk2803|The King in Yellow by Robert W. Chambers  - pg8492_chunk317|Frankenstein  The Modern Prometheus - pg84_chunk1017|Frankenstein  The Modern Prometheus - pg84_chunk1076|Frankenstein  The Modern Prometheus - pg84_chunk850	Frankenstein  The Modern Prometheus - pg84_chunk2803|The King in Yellow by Robert W. Chambers  - pg8492_chunk317|Frankenstein  The Modern Prometheus - pg84_chunk1017|Frankenstein  The Modern Prometheus - pg84_chunk1076|Frankenstein  The Modern Prometheus - pg84_chunk850
20260215_113302	4	Frankenstein  The Modern Prometheus - pg84_chunk2803	REMOVED	preparing,hideous,death,appalling,hours,passed,about	preparing,hideous,death,appalling,hours,passed,about	19,38,46,73,83,89,139	28,45,51,82,88,95,144							11	10	330	True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk2803|The King in Yellow by Robert W. Chambers  - pg8492_chunk317|Frankenstein  The Modern Prometheus - pg84_chunk1076|Frankenstein  The Modern Prometheus - pg84_chunk2740|Common Sense by Thomas Paine - pg147_chunk46	Frankenstein  The Modern Prometheus - pg84_chunk2803|The King in Yellow by Robert W. Chambers  - pg8492_chunk317|Frankenstein  The Modern Prometheus - pg84_chunk1076|Common Sense by Thomas Paine - pg147_chunk46|Frankenstein  The Modern Prometheus - pg84_chunk2740
20260215_113302	4	Frankenstein  The Modern Prometheus - pg84_chunk2803	REMOVED	lessening,hideous,death,manner,hours,passed,several	lessening,hideous,death,manner,hours,passed,several	0,38,46,61,83,89,97	9,45,51,67,88,95,104							11	10	330	True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk2803|Frankenstein  The Modern Prometheus - pg84_chunk1076|Frankenstein  The Modern Prometheus - pg84_chunk2740|Frankenstein  The Modern Prometheus - pg84_chunk1712|Frankenstein  The Modern Prometheus - pg84_chunk1661	Frankenstein  The Modern Prometheus - pg84_chunk2803|Frankenstein  The Modern Prometheus - pg84_chunk1076|Frankenstein  The Modern Prometheus - pg84_chunk2740|Frankenstein  The Modern Prometheus - pg84_chunk1712|Frankenstein  The Modern Prometheus - pg84_chunk1661
20260215_113302	5	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724	ORIGINAL											10	10	120	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk680|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk261|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3985|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk172	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk680|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk261|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3985|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk172
20260215_113302	5	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724	REMOVED	issued,proclamation,proclaiming,certain,reservations,complete,philippine	issued,proclamation,proclaiming,certain,reservations,complete,Philippine	0,9,33,51,59,84,134	6,21,44,58,71,92,144							10	10	120	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk680|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3990|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6890|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk172	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk680|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3990|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6890|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk172
20260215_113302	5	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724	REMOVED	issued,proclamation,amnesty,certain,complete,pardon,persons	issued,proclamation,amnesty,certain,complete,pardon,persons	0,9,25,51,84,93,119	6,21,32,58,92,99,126							10	10	120	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3985|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk680|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk261|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3990	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3985|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk680|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk261|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3990
20260215_113302	5	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724	REMOVED	issued,proclamation,amnesty,complete,pardon,persons,philippine	issued,proclamation,amnesty,complete,pardon,persons,Philippine	0,9,25,84,93,119,134	6,21,32,92,99,126,144							10	10	120	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk680|Common Sense by Thomas Paine - pg147_chunk431|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6890|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4733	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk680|Common Sense by Thomas Paine - pg147_chunk431|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6890|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4733
20260215_113302	5	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724	REMOVED	issued,amnesty,proclaiming,certain,reservations,complete,persons	issued,amnesty,proclaiming,certain,reservations,complete,persons	0,25,33,51,59,84,119	6,32,44,58,71,92,126							10	10	120	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk680|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3985|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk261|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2035	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk680|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3985|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk261|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2035
20260215_113302	5	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724	REMOVED	issued,amnesty,proclaiming,certain,pardon,persons,philippine	issued,amnesty,proclaiming,certain,pardon,persons,Philippine	0,25,33,51,93,119,134	6,32,44,58,99,126,144							10	10	120	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2035|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6890|Common Sense by Thomas Paine - pg147_chunk431|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk680	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2035|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6890|Common Sense by Thomas Paine - pg147_chunk431|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk680
20260215_113302	5	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724	REMOVED	issued,proclamation,proclaiming,complete,pardon,persons,philippine	issued,proclamation,proclaiming,complete,pardon,persons,Philippine	0,9,33,84,93,119,134	6,21,44,92,99,126,144							10	10	120	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6890|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk680|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3990|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4733	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6890|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk680|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3990|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4733
20260215_113302	5	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724	REMOVED	proclamation,proclaiming,certain,reservations,complete,persons,philippine	proclamation,proclaiming,certain,reservations,complete,persons,Philippine	9,33,51,59,84,119,134	21,44,58,71,92,126,144							10	10	120	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk680|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4649|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6890|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3990	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk680|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4649|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk6890|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3990
20260215_113302	5	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724	REMOVED	proclamation,amnesty,proclaiming,certain,reservations,pardon,persons	proclamation,amnesty,proclaiming,certain,reservations,pardon,persons	9,25,33,51,59,93,119	21,32,44,58,71,99,126							10	10	120	True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk261|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk172|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk680|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk109	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk3724|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk261|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk172|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk680|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk109
